name,zprice_subzone,zprice_pa,zprice_ms
gardenvista,-2.7320467972467926,-0.40692568760112435,0.5658660723218675
eis residences,-1.3650666610113469,-1.4675330476943527,0.6953598240758582
east bay gardens,-2.4862295139459754,0.34791381755716794,0.24112124543746233
cradels,-0.2231705867521542,-1.027638444561955,0.5419885444050666
one duchess,0.2228583204507279,0.15545226577844398,-0.5692534448375879
okio,0.2953856957455162,-1.027638444561955,0.5419885444050666
sumang walk,-0.9340298470115546,-0.16615114926636612,-0.5155919718019792
the ford @ holland,-1.8215720592438902,0.9589293904852286,-0.5692534448375879
studio8,-1.1266273773081428,0.9608827867333172,-0.19542602159336628
q bay residences,0.01610372451924198,-0.10055204640129771,-0.49035427783620256
28 imperial residences,-0.6832691754470523,-0.11813024468173529,-0.6803103336220623
la crystal,-1.1743882175366107,-0.2979689629593274,0.3970732147505547
spottiswoode suites,0.24099229433212901,0.7550235543804699,0.33337567621310804
the centren,-1.5829501444205027,-0.11813024468173529,-0.6803103336220623
suites @ newton,-0.06437713170884715,0.3631652469012108,-0.5851019944938763
r maison,0.24569405290258797,-0.5764236162412971,0.9429141692474692
the promenade@pelikat,-0.590127974383584,0.595407481131621,0.018167549172687876
one fort,-0.8095107620522636,0.45369514842344605,-0.19542602159336628
the shore residences,-1.4023274518006765,0.05062022268013031,0.6953598240758582
my manhattan,1.4223891493578058,-0.7355281690185607,-0.49035427783620256
seasons park,0.4382598386944631,-1.3562379314285096,0.185116698120173
the parc condominium,0.4354450923002703,-0.3026088946017805,0.5832610198969518
m66,-0.6788527861726991,-0.8665056458638768,-0.19542602159336628
claremont,-0.6038252524710234,-0.19789177381165812,0.3970732147505547
suites 28,-1.6644592430525864,-0.11813024468173529,-0.6803103336220623
casa pasir ris,-1.0845430347014893,0.08338499345487042,-0.551984107050892
ascent @ 456,-0.4305437178480318,-1.027638444561955,0.5419885444050666
sunhaven,0.0017734178771614895,-0.7355281690185607,-0.49035427783620256
paterson suites,0.220293236184337,-0.24361892179750583,0.3970732147505547
the orient,1.1539366819842058,-0.4025871395965273,-0.19049920066541412
west park regency,-1.551063751790694,-0.4025871395965273,-0.19049920066541412
riveria gardens,-0.4202914541997406,-0.2979689629593274,0.3970732147505547
rangoon 88,-0.414291054611312,-0.4413297705413858,-0.19542602159336628
symphony heights,-0.36902961530046297,0.23029749070375446,0.09947498306860306
aspen heights,-1.2026003666622236,-0.23994714514433282,0.3970732147505547
the aristo @ amber,-1.1482238728235312,0.05062022268013031,0.6953598240758582
vue 8 residence,0.7700409020874105,-0.3601680097656524,-0.551984107050892
wing fong mansions,-2.597102054406564,-0.11813024468173529,-0.6803103336220623
nottinghill suites,-0.7258660407034666,-0.7774817465342142,0.5658660723218675
avila gardens,-0.9864867616909857,-0.07968941467671334,-0.551984107050892
120 grange,-0.8414698828295017,1.3599161123037031,0.3970732147505547
riverparc residence,-0.5241557195550166,-0.8815614360467732,-0.5155919718019792
the lanai,0.48240735448140765,0.23029749070375446,0.09947498306860306
kim sia court,-0.45247322281396485,-0.1404283421180053,0.7988085168763036
palm gardens,-1.698772222504431,0.11759260075254391,-1.0178050377089654
fifty-two stevens,-1.3291681444936168,0.30817641647229205,0.06838007558595266
duet,-3.845171168273873,-0.32516191862153593,0.06838007558595266
blue horizon,-0.422835900684011,-0.9033940295681074,0.5832610198969518
rv edge,-0.4115649090123291,-0.4722084770373083,0.06838007558595266
stellar rv,-0.3688015607979505,-0.4722084770373083,0.06838007558595266
signature at lewis,-1.7625907336861553,0.30817641647229205,0.06838007558595266
villa delle rose,-1.9525792987529242,-0.32516191862153593,0.06838007558595266
woodsvale,-0.26974715615622963,-1.077150122519762,-1.344559236391526
283 studio,-2.366817185079974,-0.23994714514433282,0.3970732147505547
the canopy,-2.479098728252427,-0.08954615339755555,-0.6753057007256327
belmond green,-0.5903232942248988,0.30817641647229205,0.06838007558595266
kim keat gardens,-3.9236443870425104,-1.027638444561955,0.5419885444050666
cavendish park,-0.527360889395019,-1.0803592661769155,0.5658660723218675
liv @ mb,-1.5364826521359884,0.4174998399380125,0.6953598240758582
victoria street,-0.08456958498475656,0.4789644249241481,-0.1570185689228964
the infiniti,-0.9985224787459461,-0.3477274845177349,0.5832610198969518
azalea park condominium,-1.3834352481009313,-0.07968941467671334,-0.551984107050892
casero @ dunman,-1.9022770988045659,0.32997285246442376,-0.6803103336220623
the scotts tower,0.18384880081498298,-0.1404283421180053,0.7988085168763036
isuites @ tani,-0.3666872050677199,0.28941330053702846,0.018167549172687876
avant residences,0.2965437465899891,-0.11813024468173529,-0.6803103336220623
the jade,0.8251147693770079,-1.316326481854683,0.09947498306860306
the waterside,-0.7395768993273492,0.45369514842344605,-0.19542602159336628
the octet,-0.6239468341980601,-0.11813024468173529,-0.6803103336220623
latitude,-0.3063774300617267,-0.4722084770373083,0.06838007558595266
boulevard vue,0.3432235902558184,1.3599161123037031,0.3970732147505547
the seafront on meyer,-1.0498734926871494,0.4174998399380125,0.6953598240758582
fraser street,0.1725404531551171,0.4789644249241481,-0.1570185689228964
parc centros,1.0765243187575773,-0.16615114926636612,-0.5155919718019792
queens peak,0.17446156635875507,0.5386328506109773,-0.19049920066541412
the garden residences,1.1221385205401997,-0.43402683481541,0.9429141692474692
the orchard residences,-0.04510899200851376,-0.23072404373856506,1.4914307367074717
lakeside tower,0.0,-1.8066519162146357,0.42205529916361195
park 1 suites,-0.8761093691326548,-0.11813024468173529,-0.6803103336220623
simon lane,-0.9614572899987882,0.28941330053702846,0.018167549172687876
368 thomson,-0.00559362669080191,-1.027638444561955,-0.5851019944938763
baywater,-0.44478810986567346,-0.8894432777510024,0.24112124543746233
blossoms @ woodleigh,-1.9554414229212436,0.4628561400500795,-0.15485761683972046
the aston,-0.8079183902344501,-0.4722084770373083,0.06838007558595266
tiara,0.5575098083766441,-0.7409823736522679,-0.14026257860351726
the cascadia,-1.5838590828359969,0.7114269741225754,0.5658660723218675
onerobey,-0.6320565028809031,0.28941330053702846,0.018167549172687876
lincoln suites,-0.8030928049510391,0.3631652469012108,-0.5851019944938763
forest woods,-0.40774016395108614,0.5458369718401872,0.9429141692474692
race course 138,-0.7742789495169019,-1.337290773536757,-0.09676112060667921
residences at 338a,-0.5949149508461299,-0.19789177381165812,0.3970732147505547
harbourlights,-0.584572746604892,0.0646432303185629,0.33337567621310804
casa aerata,-0.9917180397402847,-0.11813024468173529,-0.6803103336220623
la casa,-0.41365632816885034,-0.07643271482705312,-1.344559236391526
hazel park condominium,-0.07065015435309793,-0.5643593901462628,0.031965950857637475
dahlia park condominium,-0.8275661346602057,-0.07968941467671334,-0.551984107050892
the navian,1.2029741540740315,0.2676773579084659,0.24112124543746233
mandarin gardens,-0.4314687233634518,0.5705221117338911,0.24112124543746233
orchid park condominium,-1.7602279693497218,-0.3947895752863144,-0.6753057007256327
highgate crescent,-2.1515807326709147,-0.7774817465342142,0.5658660723218675
envio,-1.864868117694415,0.34791381755716794,0.24112124543746233
nathan place,-1.2123962598658462,-0.4722084770373083,0.06838007558595266
the bale,-1.024096253891339,0.34791381755716794,0.24112124543746233
garden park residences,-0.7025161917228155,0.34791381755716794,0.24112124543746233
the citron,0.5850926657027501,-0.12195449151990578,-0.19542602159336628
duchess crest,-2.5104727695340014,0.15545226577844398,-0.5692534448375879
how sun road,0.6142692675016276,0.5458369718401872,0.9429141692474692
idyllic east,0.0804198395875849,-0.512421671631673,0.24112124543746233
flamingo valley,-0.40761302206834665,0.34791381755716794,0.24112124543746233
ritz regency,-0.6244657566754875,0.32997285246442376,-0.6803103336220623
the vales,0.11398303022526574,-0.8893764619903303,-0.2432773144892986
the amore,0.6058487329118976,-0.8815614360467732,-0.5155919718019792
the elysia,-1.855281777723788,-0.8665056458638768,-0.19542602159336628
orange grove residences,-1.1914677081205853,0.30817641647229205,0.06838007558595266
the linc,-0.7861125886958226,0.3631652469012108,-0.5851019944938763
chateau le fame,-1.6634699304643317,0.30817641647229205,0.06838007558595266
botanic gardens view,-0.817073309755707,0.30817641647229205,0.06838007558595266
botanique at bartley,-0.8102264561842722,0.5458369718401872,0.9429141692474692
meraprime,1.989515850866315,-1.0597736339739408,0.33337567621310804
summerdale,0.0,-2.3571322728812896,-0.1518858287747016
novena lodge,-3.003390989105237,0.5053558139738006,-0.5851019944938763
park infinia at wee nam,-0.060143939233245694,0.3631652469012108,-0.5851019944938763
parc oasis,-0.24008377355301416,-1.225622685330477,0.42205529916361195
the riverside piazza,-2.6526279060694558,0.6179329709951373,1.2121864995347282
kandis residence,0.0,1.2863129041685828,-0.41977708077104925
villa marina,-1.9720752915823316,0.34791381755716794,0.24112124543746233
jalan remaja,1.3275263137820819,0.23029749070375446,0.09947498306860306
mi casa,0.45507094718927704,-0.5550045438844668,-1.0178050377089654
the sanctuary @ geylang,-1.0463329486772617,-0.11813024468173529,-0.6803103336220623
seraya ville,-1.0006209989155714,-1.4675330476943527,0.6953598240758582
isuites @ palm,-0.7191373737475302,0.28941330053702846,0.018167549172687876
suites @ shrewsbury,-1.7223855548806017,0.3631652469012108,-0.5851019944938763
fook hai building,0.0,-0.8708951209177924,0.6414656067719826
gilstead two,0.08737565940753851,0.3631652469012108,-0.5851019944938763
montebleu,0.16711875155491981,-1.027638444561955,-0.5851019944938763
d'sunrise,-1.164970710779481,0.32997285246442376,-0.6803103336220623
ventura view,-1.6526574521740187,0.32997285246442376,-0.6803103336220623
gramercy park,1.9575222382207746,-0.4722084770373083,0.06838007558595266
twin heights,-0.1309272184515907,-1.027638444561955,0.5419885444050666
marine blue,-0.8547184484618134,0.05062022268013031,0.6953598240758582
beaufort on nassim,0.44656335606357894,0.30817641647229205,0.06838007558595266
the element @ stevens,-1.780149919376141,0.30817641647229205,0.06838007558595266
parbury hill condominium,0.06256121273877643,0.17457133365119432,0.24112124543746233
the inspira,-1.1053569077282235,-0.23994714514433282,0.3970732147505547
serenity breeze,-0.31620967116648685,0.34791381755716794,0.24112124543746233
melosa,-0.39351083805672615,-0.11813024468173529,-0.6803103336220623
villa martia,-0.8601580751880334,0.34791381755716794,0.24112124543746233
sunville,-1.4257365454101125,-0.8665056458638768,-0.19542602159336628
sandalwood,-0.6078466174546121,-1.4675330476943527,0.6953598240758582
textile centre,-2.704620897990075,0.2284978946350216,-0.19542602159336628
meadows @ peirce,-0.4865234027510687,-0.00793159414825959,0.185116698120173
the ebony,1.4002336078368847,-0.13651232819887119,0.24112124543746233
verdure,-0.21172106529496948,-0.7440564573682934,0.06838007558595266
novena court,-0.4170401513939717,-1.027638444561955,-0.5851019944938763
the montana,-0.5154360116479783,-0.4722084770373083,0.06838007558595266
lorong 40 geylang,-1.187365891597998,-0.11813024468173529,-0.6803103336220623
the nexus,-1.6283848837819557,0.7114269741225754,0.5658660723218675
jalan besar,-2.123066253664729,-0.12195449151990578,-0.19542602159336628
the terrace,-0.20810476480832998,-0.8815614360467732,-0.5155919718019792
amaranda gardens,-0.44757554565588137,-0.25980740904562744,0.9429141692474692
adana @ thomson,0.3827555629340783,0.9938499156755802,0.185116698120173
people's park centre,-4.3075966028228985,0.27425471292905196,0.6414656067719826
riverbay,-0.09254596962108445,-0.8665056458638768,-0.19542602159336628
the arte,-0.06419803463941347,-1.027638444561955,0.5419885444050666
the legacy,-1.72849852572655,0.30817641647229205,0.06838007558595266
toh tuck road,-0.9067521643876704,-0.7774817465342142,0.5658660723218675
rv point,0.2649102950239682,-0.7409823736522679,-0.14026257860351726
one eighties residences,-0.5504793145866327,0.32997285246442376,-0.6803103336220623
simei green condominium,-1.0121794791707643,-0.7355281690185607,-0.49035427783620256
serangoon north avenue 1,1.2594135835278073,-0.43402683481541,0.9429141692474692
newton one,0.5691935836048178,0.3631652469012108,-0.5851019944938763
tembeling residence,0.1618915973954803,-1.4675330476943527,0.6953598240758582
marine drive,1.4529934555229505,-0.25980740904562744,0.9429141692474692
grandview suites,-0.7831866638635823,-0.11813024468173529,-0.6803103336220623
residences botanique,-0.24653542517999408,0.28941330053702846,0.018167549172687876
rivage,-1.4813063931642436,0.4174998399380125,0.6953598240758582
grande vista,-0.5286210916502454,-0.30971016907135496,0.185116698120173
highgate,-1.53226945480656,-0.7774817465342142,0.5658660723218675
rhapsody on mount elizabeth,-0.902310584549263,-0.1404283421180053,0.7988085168763036
twin regency,2.199388803808574,-1.0597736339739408,0.33337567621310804
suites @ paya lebar,-0.5048745762817102,0.41546494338828366,0.018167549172687876
rajah tower,-2.036728042141028,-1.027638444561955,0.5419885444050666
scotts highpark,-2.042420136228139,0.6142957510980956,0.7988085168763036
the glacier,-0.8735659855122808,0.34791381755716794,0.24112124543746233
gray lane,-1.596335283815114,0.32997285246442376,-0.6803103336220623
the arc at draycott,-0.7589059772158667,0.28547357089500897,0.7988085168763036
kerrisdale,-1.360924029289,-0.12195449151990578,-0.19542602159336628
ascentia sky,-1.245808554730245,-0.08921555218843365,0.33337567621310804
tresalveo,1.4044244723222574,-0.8590426453619107,-0.6608001718390181
coastal breeze residences,-1.6881214013955868,0.08338499345487042,-0.551984107050892
crystal de azure,-1.943841003443815,0.5458369718401872,0.9429141692474692
jardin,-1.1412560497338904,-0.40692568760112435,0.5658660723218675
central grove,-1.731778316917912,-0.11813024468173529,-0.6803103336220623
forest hills condominium,-0.8824128761940501,-0.32438931056997006,-0.6753057007256327
the sierra,-0.47980958940966056,-1.0803592661769155,-0.5692534448375879
watercrest,-1.079279650087747,0.08338499345487042,-0.551984107050892
pandan valley,-0.860283837481632,-1.0803592661769155,0.5658660723218675
tropical spring,-0.4095496908945358,-0.7355281690185607,-0.49035427783620256
treasure loft,-1.7763567691173399,0.3631652469012108,-0.5851019944938763
residences @ somme,-0.009189073009085941,-0.12195449151990578,-0.19542602159336628
the mercury,-0.27404793556665674,-0.4722084770373083,0.06838007558595266
park green,-0.7361301526859653,-1.2157268190348351,-0.2432773144892986
sunny lodge,0.3956748631318803,-0.13651232819887119,0.24112124543746233
bliss@kovan,-0.37478514772661164,0.28941330053702846,0.018167549172687876
elizabeth heights,-1.171507670974473,-0.1404283421180053,0.7988085168763036
guillemard road,0.8547328372621523,-0.11813024468173529,-0.6803103336220623
urban resort condominium,0.599917246091999,-0.1404283421180053,0.7988085168763036
sky green,-0.5532554485783162,0.31278598376978084,-0.6803103336220623
savannah condopark,-0.7155340489785269,-0.7355281690185607,-0.49035427783620256
yewtee residences,1.2165074332097972,-1.067615079358668,-1.0178050377089654
the quartz,-3.0190773678264002,1.1738150316556868,-0.2432773144892986
treasure crest,0.11438288417238332,-0.8893764619903303,-0.2432773144892986
palm spring,-1.2337258910953373,0.30817641647229205,0.06838007558595266
the huntington,-1.2176989978335773,0.3631652469012108,-0.5851019944938763
west bay condominium,-1.1240908464809196,-0.9033940295681074,0.5832610198969518
the brownstone,-1.5712342538198574,0.4274177509646779,-0.41977708077104925
riveredge,-1.3342070889511137,0.45369514842344605,-0.19542602159336628
stevens suites,-1.8043833779426144,0.30817641647229205,0.06838007558595266
strata,-2.051722734494327,0.3631652469012108,-0.5851019944938763
noma,-0.22727771167099206,-0.11813024468173529,-0.6803103336220623
hume park i,0.5997950829918834,0.23029749070375446,0.09947498306860306
chuan park,-2.030320327838915,-0.5764236162412971,0.9429141692474692
punggol drive,-1.8321611049507132,-0.8815614360467732,-0.5155919718019792
the grange,-0.5121915033791358,1.3599161123037031,0.3970732147505547
sommerville park,-0.9126135089491563,-0.32516191862153593,0.06838007558595266
rezi 3two,-0.2021862854390916,-0.11813024468173529,-0.6803103336220623
the sixth avenue residences,-2.7044583039405166,0.7114269741225754,-0.5692534448375879
les maisons nassim,6.667997998859424,0.30817641647229205,0.06838007558595266
riviera 38,-0.05418946553827357,-0.8665056458638768,-0.19542602159336628
the cristallo,-0.6336303702663099,0.34791381755716794,0.24112124543746233
chelsea lodge,-3.2299419658739796,0.4174998399380125,0.6953598240758582
tree house,-1.9190893630307007,0.39759148933523336,0.031965950857637475
amber residences,-2.9081153297572184,0.05062022268013031,0.6953598240758582
espada,-0.1067499884451706,-0.2979689629593274,0.3970732147505547
heritage view,0.8199186652941765,-1.4900961624424556,-0.19049920066541412
waterwoods,-0.44260983982851454,-0.5665148035041486,-0.5155919718019792
seletaris,-1.5786273587621185,0.4274177509646779,-0.41977708077104925
cashew road,1.185089964470436,-0.5643593901462628,0.031965950857637475
orion,-0.8016005263027958,0.28547357089500897,0.7988085168763036
the calypso,0.6817580684495912,-0.512421671631673,0.24112124543746233
paradise palms,0.5781164801504572,0.32997285246442376,-0.6803103336220623
the tresor,-1.2848481981073439,0.15545226577844398,-0.5692534448375879
d'mira,-0.8348952068579084,-1.027638444561955,0.5419885444050666
grange infinite,-0.11025963547547829,-0.2979689629593274,0.3970732147505547
dukes residence,-1.2041622385959891,0.15545226577844398,-0.5692534448375879
the urbanite,-0.6221794266870416,-0.4413297705413858,-0.19542602159336628
aura 83,-0.1661684395495977,-1.4675330476943527,0.6953598240758582
10 shelford,-0.6014052983328573,-0.5094183721323773,-0.5692534448375879
sims residences,-3.0127513886029225,-0.11813024468173529,-0.6803103336220623
royal court,-1.4802957875357767,-0.7774817465342142,0.5658660723218675
centennia suites,2.238470241508743,-0.7409823736522679,-0.14026257860351726
lakepoint condominium,-3.057956306636448,-0.38970152938461544,-0.1518858287747016
38 i suites,-0.6802677748570238,0.32997285246442376,-0.6803103336220623
balmoral point,-1.7245341644056142,0.30817641647229205,0.06838007558595266
the dew,-0.8251147693770123,-1.316326481854683,0.09947498306860306
kent residences,-1.1766444552847595,-0.4413297705413858,-0.19542602159336628
the serenno,-0.29384720061628145,0.32997285246442376,-0.6803103336220623
the loft,-1.262611271397417,0.30817641647229205,0.06838007558595266
dover parkview,-0.4099593326470878,-1.4900961624424556,-0.19049920066541412
river valley apartments,-1.050181796684303,-0.4722084770373083,0.06838007558595266
melrose ville,-0.7403493542991517,0.32997285246442376,-0.6803103336220623
esta ruby,0.0018935185275552086,0.32997285246442376,-0.6803103336220623
apollo gardens,0.11945820221099188,-0.7355281690185607,-0.49035427783620256
parc bleu,-1.2955998793897234,0.34791381755716794,0.24112124543746233
spring @ langsat,-0.5275395444062468,0.32997285246442376,-0.6803103336220623
tierra vue,1.436613402875242,0.34791381755716794,0.24112124543746233
signature park,-0.5433269544738182,-0.7774817465342142,0.5658660723218675
regal 35,-1.3537686708035352,-0.11813024468173529,-0.6803103336220623
newton edge,-0.9462556795123789,0.3631652469012108,-0.5851019944938763
summer scent,-0.5613125343429803,0.28941330053702846,0.018167549172687876
three three robin,-1.3146209227672345,0.30817641647229205,0.06838007558595266
the sunny spring,-1.2398298178987015,-0.11813024468173529,-0.6803103336220623
the axis,-0.5464378526988525,-1.027638444561955,-0.5851019944938763
bencoolen house,0.7002465903899145,-0.9217348450606448,-0.09676112060667921
legenda at joo chiat,-1.9890345742550701,0.32997285246442376,-0.6803103336220623
the lakeshore,-1.5227592471881672,0.5942074065816086,-0.1518858287747016
torieview mansions,-2.2815229971643323,-0.11813024468173529,-0.6803103336220623
riversound residence,0.36919554448167624,-1.2157268190348351,-0.2432773144892986
estilo,-0.32653471258322314,0.486868020983026,-1.009067817888571
king's mansion,-1.3673760567413547,0.05062022268013031,0.6953598240758582
the madeira,0.0,-1.8223253571741986,0.09947498306860306
liv on sophia,1.0029868818039538,0.486868020983026,-1.009067817888571
astoria park,-0.7070431178486727,-0.13651232819887119,0.24112124543746233
rezi 24,0.5792170495077661,-0.11813024468173529,-0.6803103336220623
suites @ surrey,-0.5723747213994027,0.3631652469012108,-0.5851019944938763
the warren,0.2695934878479382,-0.5550045438844668,-1.0178050377089654
kentish green,-1.070364797539086,-0.4413297705413858,-0.19542602159336628
duchess residences,-1.7441770306875504,0.15545226577844398,-0.5692534448375879
vogx,-0.9855992013255607,-0.4413297705413858,-0.19542602159336628
atrium residences,-2.725555998453935,-0.11813024468173529,-0.6803103336220623
the lenox,-0.6204007354686356,0.34791381755716794,0.24112124543746233
yishun avenue 1,-2.3538240172528604,-0.08954615339755555,-0.6753057007256327
hillview heights,0.10251792586769885,0.23029749070375446,0.09947498306860306
neptune court,-0.7256909158438869,0.5705221117338911,0.24112124543746233
green court,-2.18415054745584,-0.11813024468173529,-0.6803103336220623
loft @ rangoon,-0.7115549534338748,-0.4413297705413858,-0.19542602159336628
viz at holland,-1.7276206225857869,0.9589293904852286,-0.5692534448375879
suites @ topaz,-1.5281587044343254,-0.8665056458638768,-0.19542602159336628
jalan molek,0.6031353271656549,-0.11813024468173529,-0.6803103336220623
petit jervois,0.6171430624047393,-0.4722084770373083,0.06838007558595266
the beacon,-1.9961220975742813,0.7550235543804699,0.33337567621310804
ritz mansion,-1.4563930987155618,-1.027638444561955,0.5419885444050666
park east,-0.5076418715739247,0.34791381755716794,0.24112124543746233
trevose park,0.2661754530339782,-0.43055118581837615,-0.5851019944938763
mount sophia suites,-0.6117397122675438,0.486868020983026,-1.009067817888571
the enclave . holland,0.06727397142701541,0.9589293904852286,-0.5692534448375879
park natura,-2.006004082255118,-0.7774817465342142,0.5658660723218675
stadia,-0.8468550525810458,-0.25980740904562744,0.9429141692474692
sanctuary green,-1.570755818663023,0.45369514842344605,-0.19542602159336628
the holland collection,-0.1955864171942681,-0.7440564573682934,0.06838007558595266
the armadale,-1.900811560011027,0.3631652469012108,-0.5851019944938763
the abode at devonshire,-1.2778805573317533,-0.2979689629593274,0.3970732147505547
ivory,-1.8368035025320002,0.32997285246442376,-0.6803103336220623
stevens loft,-1.8646947175356223,0.30817641647229205,0.06838007558595266
the arcadia,-1.533772177411464,-0.5094183721323773,-0.5692534448375879
soho 188,0.9791352422620665,-1.337290773536757,-0.09676112060667921
city edge,-0.7855210689634193,0.3631652469012108,-0.5851019944938763
owen road,-3.064349570210265,-1.337290773536757,-0.09676112060667921
fuyuen court,-2.1050645308084373,-0.11813024468173529,-0.6803103336220623
nassim 9,0.775093870961812,0.30817641647229205,0.06838007558595266
the peak,-1.7623781879072222,0.061973037255305743,-0.19049920066541412
the balmoral spring,0.6331529053906955,-1.0317392791280435,0.7988085168763036
prince charles crescent,0.49314592449538197,-0.16797640064786287,0.33337567621310804
margate road,0.1182307608842321,0.4174998399380125,0.6953598240758582
hundred trees,0.018041714629502992,-0.3477274845177349,0.5832610198969518
changi road,-0.19345748793622447,0.0,0.9296065713282726
nassim mansion,0.7040967008195079,0.30817641647229205,0.06838007558595266
regent park,-1.424644012002153,0.07672337750394305,0.5832610198969518
d'oasia,0.13847288456990348,-0.13651232819887119,0.24112124543746233
thomson euro-asia,-0.37195906332653444,0.3631652469012108,-0.5851019944938763
the lattiz,-0.43178200659111027,-0.13651232819887119,0.24112124543746233
bleu @ east coast,-0.39793045048901093,-0.512421671631673,0.24112124543746233
rich.residence,-3.176988398593318,0.28941330053702846,0.018167549172687876
the diamond,-1.5931574986992976,-0.11813024468173529,-0.6803103336220623
buckley 18,-0.9763991329589687,0.3631652469012108,-0.5851019944938763
chantilly rise,-1.3139761285395652,0.23029749070375446,0.09947498306860306
casuarina cove,-1.530527271322494,0.45369514842344605,-0.19542602159336628
saint patrick's road,-0.8640346097051412,0.34791381755716794,0.24112124543746233
the draycott,-0.7226895631268918,0.28547357089500897,0.7988085168763036
buangkok crescent,1.6505589131795801,-1.5928830912030958,0.018167549172687876
vivace,-0.863480365165972,-0.23994714514433282,0.3970732147505547
ang mo kio avenue 2,-1.4421111094374828,0.7728159177984089,0.185116698120173
highland centre,-2.3239484670280213,0.28941330053702846,0.018167549172687876
tembeling centre,-1.4294296489793417,-1.4675330476943527,0.6953598240758582
sky@eleven,0.8157354909982042,-0.2110958311163257,-1.0476289791869258
king albert park,-2.120832297957737,0.7114269741225754,0.5658660723218675
leville isuites,0.47556059061125144,-1.4675330476943527,0.6953598240758582
watermark robertson quay,0.25019334333705073,-0.7409823736522679,-0.14026257860351726
d'hiro@hillside,-1.7130837934123166,0.28941330053702846,0.018167549172687876
goodwood grand,-0.018101327895487147,-1.0317392791280435,0.7988085168763036
d'weave,-0.2793237094811712,-0.11813024468173529,-0.6803103336220623
montrosa,-0.9765811028242825,0.23029749070375446,0.09947498306860306
pinetree condominium,-0.8125824085374661,0.30817641647229205,0.06838007558595266
waterfall gardens,-1.6878163956504377,-0.32516191862153593,0.06838007558595266
the rainforest,0.030168609303449934,-0.5550045438844668,-1.0178050377089654
hijauan,1.0735249671788656,-1.2571994162944737,0.7988085168763036
casa feliz,-1.6674620195753824,0.32997285246442376,-0.6803103336220623
treescape,-0.6278958982212905,0.34791381755716794,0.24112124543746233
nassim jade,1.365216818427208,0.30817641647229205,0.06838007558595266
the orange grove,-0.7845099677983409,0.28547357089500897,0.7988085168763036
the hillside,1.0409277867103428,0.23029749070375446,0.09947498306860306
the ansley,0.0007989752484972274,-1.027638444561955,-0.5851019944938763
newton 21,-1.9337056158756272,0.3631652469012108,-0.5851019944938763
jervois view,-0.28945420826915297,-0.4722084770373083,0.06838007558595266
loyang view,-1.6148886455237916,0.08338499345487042,-0.551984107050892
medge,-1.185143439954662,-1.027638444561955,-0.5851019944938763
orchard court,-1.71035901999809,-0.19789177381165812,0.3970732147505547
the nassim,2.6638413241477017,0.30817641647229205,0.06838007558595266
centro residences,0.3986738370524974,0.7035483836190634,0.185116698120173
hillbrooks,-1.5393257456345717,0.23029749070375446,0.09947498306860306
tanglin hill condominium,1.4879065881167286,-0.7440564573682934,0.06838007558595266
the florentine,-0.4463445478260535,0.28941330053702846,0.018167549172687876
va residences,-0.7726929741893793,-1.027638444561955,0.5419885444050666
hillview green,-0.9967208776650134,0.23029749070375446,0.09947498306860306
parc imperial,-0.3160647257619188,-0.4025871395965273,-0.19049920066541412
tanjong ria condominium,-1.6583318664822115,0.45369514842344605,-0.19542602159336628
the serennia,-0.8746633019271718,-1.4675330476943527,0.6953598240758582
mountbatten suites,-1.4019174419781333,-1.4675330476943527,0.6953598240758582
isuites @ marshall,0.4367525506683792,-1.4675330476943527,0.6953598240758582
emerald apartments,-1.3490747645120016,-0.1404283421180053,0.7988085168763036
draycott drive,-0.9817924209164318,0.28547357089500897,0.7988085168763036
the taipan,-0.6336907324180937,-0.512421671631673,0.24112124543746233
guillemard edge,-1.007369385377189,-0.11813024468173529,-0.6803103336220623
aston mansions,-2.3488136568275872,-0.11813024468173529,-0.6803103336220623
parc mackenzie,-1.522210491492773,-0.25116790490993884,-1.009067817888571
sturdee view,-1.9661835327035961,-0.12195449151990578,-0.19542602159336628
faber crest,-1.8826143542415938,0.07672337750394305,0.5832610198969518
d'zire,-0.37962654305792004,0.28941330053702846,0.018167549172687876
casabella,-1.639467970774536,0.15545226577844398,-0.5692534448375879
parc vera,-1.4228582923536963,-0.47296617605555147,0.018167549172687876
holt residences,0.3551678056782041,-0.4722084770373083,0.06838007558595266
rio gardens,-0.8613147819535596,-0.8665056458638768,-0.19542602159336628
parc regency,-1.091228892519409,-0.4025871395965273,-0.19049920066541412
bluwaters 2,-1.0773070766561834,0.08338499345487042,-0.551984107050892
equatorial apartments,-0.9777123493174452,0.4174998399380125,0.6953598240758582
the red house,-0.5511365216880506,-1.4675330476943527,0.6953598240758582
amaninda,-3.4488190379053822,0.5053558139738006,-0.5851019944938763
suites @ eunos,1.4574626453505397,-0.13651232819887119,0.24112124543746233
marine ville,0.14391920386790374,-1.4675330476943527,0.6953598240758582
parkview apartments,0.0,-2.4989614639120625,0.09947498306860306
le reve,0.017921898777788124,-0.13651232819887119,0.24112124543746233
tanglin hill,1.8810451657044538,-0.7440564573682934,0.06838007558595266
the peak@balmeg,-0.23738466107582473,-0.4025871395965273,-0.19049920066541412
elliot at the east coast,-0.4272333688058173,0.34791381755716794,0.24112124543746233
jervois road,-0.11664843201454161,-0.4722084770373083,0.06838007558595266
fernvale lane,-0.7678643548274295,-0.3947024863871794,-0.2432773144892986
